uid,variant_number,active_mins_post,active_mins_pre,gender,user_type
781,0,50.0,82.0,female,non_reader
782,0,64.0,83.0,female,non_reader
783,0,52.0,27.0,male,non_reader
784,0,75.0,20.0,male,non_reader
785,0,34.0,24.0,male,non_reader
786,0,31.0,27.0,male,non_reader
787,0,55.0,60.0,female,non_reader
788,0,78.0,160.0,male,non_reader
789,0,43.0,635.0,male,non_reader
790,0,20.0,14.0,unknown,non_reader
791,0,1.0,20.0,male,non_reader
792,0,407.0,250.0,male,reader
793,0,99.0,116.0,male,non_reader
794,0,12.0,31.0,female,non_reader
795,0,91.0,30.0,unknown,non_reader
796,0,17.0,18.0,male,non_reader
797,0,55.0,33.0,female,non_reader
798,0,2.0,51.0,female,non_reader
799,0,463.0,736.0,male,reader
800,0,12.0,10.0,unknown,non_reader
801,0,32.0,26.0,male,non_reader
802,0,29.0,26.0,female,non_reader
803,0,186.0,252.0,male,non_reader
804,0,2.0,,unknown,new_user
806,0,8.0,93.0,female,non_reader
807,0,21.0,5.0,female,non_reader
808,0,16.0,9.0,male,non_reader
809,0,49.0,72.0,male,non_reader
810,0,22.0,4.0,male,non_reader
811,0,25.0,26.0,female,non_reader
812,0,1878.0,15834.0,unknown,reader
813,0,36.0,67.0,male,non_reader
814,0,87.0,49.0,male,non_reader
815,0,1079.0,266.0,male,non_reader
816,0,149.0,87.0,female,non_reader
817,0,4.0,8.0,male,non_reader
818,0,13.0,46.0,male,non_reader
819,0,2.0,16.0,unknown,non_reader
820,0,299.0,83.0,unknown,non_reader
821,0,4.0,57.0,female,non_reader
822,0,27.0,33.0,female,non_reader
823,0,1.0,38.0,unknown,non_reader
824,0,51.0,48.0,female,non_reader
825,0,36.0,26.0,male,non_reader
826,0,47.0,2.0,female,new_user
827,0,382.0,190.0,male,non_reader
828,0,2.0,37.0,female,reader
829,0,5.0,5.0,male,non_reader
830,0,484.0,312.0,male,non_reader
831,0,112.0,13.0,male,non_reader
832,0,200.0,148.0,male,non_reader
833,0,37.0,22.0,unknown,non_reader
834,0,200.0,173.0,female,reader
835,0,23.0,205.0,female,non_reader
836,0,132.0,136.0,unknown,non_reader
837,0,681.0,439.0,male,reader
838,0,44.0,163.0,male,non_reader
839,0,197.0,51.0,female,non_reader
841,0,78.0,25.0,female,non_reader
842,0,27.0,43.0,female,non_reader
843,0,468.0,709.0,male,reader
844,0,2.0,2.0,female,new_user
845,0,204.0,434.0,male,contributor
846,0,32.0,90.0,unknown,non_reader
847,0,80.0,68.0,male,non_reader
848,0,397.0,328.0,female,reader
849,0,122.0,22.0,male,non_reader
850,0,5201.0,8400.0,male,reader
851,0,12.0,40.0,female,non_reader
852,0,23.0,29.0,male,non_reader
855,0,39.0,13.0,male,non_reader
858,0,4.0,40.0,male,non_reader
859,0,10.0,1.0,male,new_user
861,0,5.0,6.0,male,new_user
862,0,18.0,23.0,male,non_reader
863,0,61.0,75.0,female,non_reader
864,0,37.0,69.0,male,non_reader
865,0,127.0,66.0,female,non_reader
866,0,10.0,189.0,male,non_reader
867,0,39.0,94.0,male,non_reader
868,0,1.0,7.0,male,new_user
869,0,121.0,40.0,male,non_reader
871,0,4385.0,7041.0,male,reader
872,0,8.0,22.0,unknown,non_reader
873,0,3.0,13.0,female,non_reader
874,0,22.0,33.0,male,non_reader
875,0,8.0,4.0,female,new_user
876,0,27.0,70.0,male,non_reader
877,0,31.0,166.0,female,reader
878,0,74.0,118.0,male,non_reader
879,0,71.0,122.0,unknown,non_reader
880,0,112.0,71.0,male,non_reader
881,0,18.0,26.0,female,non_reader
882,0,318.0,477.0,male,non_reader
883,0,27.0,52.0,female,non_reader
884,0,4279.0,1140.0,male,non_reader
885,0,11.0,47.0,male,non_reader
886,0,278.0,427.0,female,reader
887,0,11.0,147.0,male,non_reader
888,0,21.0,114.0,female,non_reader
889,0,1741.0,1209.0,male,contributor
890,0,34.0,21.0,male,non_reader
891,0,113.0,270.0,male,reader
892,0,4.0,10.0,female,non_reader
893,0,124.0,93.0,male,non_reader
894,0,43.0,368.0,female,non_reader
896,0,2.0,4.0,male,new_user
897,0,882.0,147.0,male,reader
898,0,67.0,36.0,unknown,non_reader
899,0,15.0,44.0,male,non_reader
900,0,210.0,215.0,female,reader
901,0,3.0,19.0,male,non_reader
902,0,21.0,55.0,female,non_reader
903,0,55.0,19.0,female,non_reader
904,0,42.0,17.0,male,non_reader
905,0,32.0,63.0,unknown,non_reader
906,0,74.0,131.0,female,non_reader
907,0,1758.0,1746.0,male,reader
908,0,3.0,27.0,female,non_reader
910,0,12.0,49.0,unknown,non_reader
911,0,168.0,140.0,male,non_reader
912,0,59.0,34.0,male,non_reader
913,0,221.0,320.0,male,non_reader
914,0,42.0,54.0,male,non_reader
915,0,128.0,1207.0,male,reader
916,0,1039.0,2341.0,male,contributor
918,0,7.0,42.0,female,reader
919,0,20.0,23.0,female,non_reader
920,0,57.0,64.0,male,non_reader
921,0,2.0,3.0,male,new_user
922,0,1.0,16.0,male,new_user
923,0,79.0,30.0,male,non_reader
924,0,823.0,880.0,female,non_reader
925,0,461.0,345.0,male,non_reader
926,0,40.0,73.0,female,non_reader
927,0,24.0,45.0,female,non_reader
928,0,72.0,70.0,male,non_reader
930,0,242.0,149.0,male,non_reader
931,0,18.0,26.0,male,non_reader
932,0,128.0,254.0,unknown,non_reader
933,0,37.0,29.0,male,non_reader
934,0,59.0,53.0,male,non_reader
935,0,5.0,25.0,male,non_reader
936,0,6.0,6.0,male,non_reader
937,0,298.0,87.0,male,non_reader
938,0,3.0,9.0,male,non_reader
939,0,10719.0,12997.0,male,reader
941,0,31.0,46.0,female,non_reader
942,0,203.0,343.0,male,non_reader
943,0,236.0,1115.0,male,reader
945,0,23.0,161.0,male,non_reader
946,0,50.0,108.0,female,non_reader
947,0,300.0,446.0,male,non_reader
948,0,4.0,10.0,female,non_reader
950,0,15.0,26.0,unknown,non_reader
951,0,394.0,1390.0,female,reader
952,0,230.0,134.0,male,non_reader
953,0,238.0,1094.0,male,non_reader
954,0,16.0,4.0,male,non_reader
955,0,15.0,6.0,male,non_reader
956,0,29.0,54.0,unknown,non_reader
957,0,178.0,144.0,male,non_reader
958,0,45.0,60.0,female,non_reader
959,0,10.0,41.0,male,non_reader
960,0,16.0,98.0,male,non_reader
961,0,156.0,134.0,unknown,non_reader
962,0,18.0,27.0,male,non_reader
963,0,80.0,28.0,female,non_reader
964,0,57.0,22.0,unknown,non_reader
965,0,48.0,19.0,male,non_reader
967,0,138.0,41.0,female,non_reader
968,0,150.0,41.0,male,non_reader
970,0,10.0,21.0,female,non_reader
971,0,369.0,363.0,female,reader
972,0,18.0,20.0,female,non_reader
973,0,28.0,59.0,female,non_reader
974,0,36.0,67.0,male,non_reader
975,0,1658.0,1131.0,unknown,non_reader
976,0,362.0,586.0,male,reader
977,0,112.0,48.0,female,non_reader
978,0,103.0,133.0,male,non_reader
979,0,16.0,41.0,male,non_reader
980,0,9.0,6.0,female,non_reader
981,0,1053.0,2512.0,male,contributor
982,0,211.0,1406.0,female,reader
983,0,488.0,526.0,male,reader
984,0,88.0,49.0,unknown,non_reader
985,0,8.0,15.0,male,non_reader
986,0,19.0,92.0,male,non_reader
987,0,6.0,16.0,unknown,non_reader
988,0,38.0,74.0,male,non_reader
989,0,126.0,27.0,male,non_reader
990,0,722.0,179.0,male,non_reader
991,0,8.0,19.0,male,non_reader
992,0,38.0,26.0,male,non_reader
993,0,11.0,22.0,female,non_reader
994,0,11.0,27.0,unknown,non_reader
995,0,1.0,62.0,unknown,non_reader
996,0,317.0,228.0,male,non_reader
997,0,267.0,134.0,female,non_reader
998,0,49.0,39.0,male,non_reader
999,0,68.0,30.0,male,non_reader
1001,0,5.0,13.0,female,new_user
1002,0,1.0,3.0,unknown,new_user
1003,0,78.0,298.0,female,non_reader
1004,0,116.0,59.0,unknown,non_reader
1006,0,4.0,58.0,female,non_reader
1007,0,116.0,46.0,male,non_reader
1008,0,24.0,3.0,male,non_reader
1009,0,15.0,75.0,female,non_reader
1010,0,899.0,572.0,male,non_reader
1011,0,2.0,209.0,male,non_reader
1012,0,9.0,1.0,male,new_user
1013,0,81.0,67.0,female,non_reader
1014,0,213.0,223.0,male,non_reader
1015,0,152.0,47.0,male,non_reader
1016,0,11.0,28.0,male,non_reader
1017,0,16.0,41.0,male,non_reader
1018,0,11.0,9.0,female,non_reader
1019,0,11.0,12.0,female,non_reader
1020,0,15.0,37.0,unknown,non_reader
1021,0,1068.0,515.0,unknown,reader
1022,0,91.0,449.0,male,non_reader
1023,0,1548.0,2343.0,female,reader
1024,0,33.0,52.0,male,non_reader
1025,0,99.0,193.0,male,non_reader
1026,0,53.0,110.0,male,non_reader
1027,0,94.0,252.0,male,non_reader
1028,0,824.0,371.0,male,reader
1029,0,2473.0,3551.0,male,reader
1030,0,1188.0,1222.0,unknown,reader
1031,0,158.0,42.0,female,non_reader
1032,0,5.0,2.0,male,new_user
1033,0,65.0,94.0,female,non_reader
1034,0,88.0,138.0,male,non_reader
1035,0,2133.0,2264.0,male,reader
1036,0,2858.0,3592.0,female,reader
1037,0,362.0,602.0,female,reader
1038,0,18.0,14.0,female,non_reader
1039,0,2105.0,2158.0,male,reader
1040,0,27.0,38.0,female,non_reader
1041,0,1064.0,1960.0,male,reader
1042,0,735.0,407.0,male,reader
1043,0,90.0,39.0,male,non_reader
1044,0,172.0,448.0,male,non_reader
1045,0,268.0,37.0,female,non_reader
1046,0,11.0,19.0,male,non_reader
1047,0,3909.0,2461.0,male,reader
1048,0,33.0,266.0,female,non_reader
1049,0,390.0,74.0,male,non_reader
1051,0,20.0,27.0,unknown,non_reader
1052,0,20.0,26.0,unknown,non_reader
1053,0,3614.0,7471.0,male,contributor
1054,0,29.0,21.0,female,non_reader
1055,0,8.0,62.0,male,non_reader
1056,0,4.0,4.0,unknown,new_user
1057,0,170.0,182.0,male,reader
1058,0,12.0,25.0,male,non_reader
1059,0,214.0,138.0,male,non_reader
1060,0,76.0,32.0,female,non_reader
1061,0,91.0,69.0,male,non_reader
1062,0,1046.0,694.0,unknown,reader
1063,0,203.0,1162.0,male,reader
1064,0,124.0,490.0,female,non_reader
1065,0,516.0,58.0,male,non_reader
1066,0,2.0,5.0,unknown,non_reader
1068,0,3.0,6.0,unknown,new_user
1069,0,545.0,252.0,male,non_reader
1070,0,226.0,291.0,female,non_reader
1072,0,193.0,260.0,female,reader
1073,0,1476.0,601.0,male,reader
1074,0,2.0,35.0,unknown,non_reader
1075,0,90.0,76.0,unknown,non_reader
1076,0,12.0,29.0,male,non_reader
1077,0,1052.0,735.0,female,reader
1078,0,5.0,51.0,male,non_reader
1079,0,6.0,4.0,female,new_user
1080,0,6344.0,9356.0,male,reader
1081,0,2657.0,2725.0,female,contributor
1082,0,25.0,4.0,male,new_user
1083,0,13.0,33.0,male,non_reader
1084,0,59.0,40.0,male,non_reader
1085,0,9.0,3.0,male,non_reader
1086,0,173.0,189.0,unknown,non_reader
1088,0,71.0,155.0,male,non_reader
1089,0,8.0,12.0,female,non_reader
1090,0,49.0,531.0,unknown,non_reader
1091,0,4.0,4.0,unknown,non_reader
1092,0,4.0,1.0,unknown,new_user
1093,0,471.0,179.0,female,contributor
1094,0,20.0,1.0,male,new_user
1095,0,31.0,68.0,male,non_reader
1096,0,146.0,252.0,male,non_reader
1097,0,11.0,5.0,female,non_reader
1098,0,66.0,57.0,female,non_reader
1099,0,20.0,10.0,male,non_reader
1100,0,8.0,30.0,male,non_reader
1101,0,6.0,12.0,male,non_reader
1102,0,111.0,64.0,male,non_reader
1103,0,15.0,37.0,unknown,non_reader
1104,0,3.0,3.0,female,new_user
1105,0,22.0,20.0,female,non_reader
1106,0,713.0,75.0,male,non_reader
1107,0,221.0,119.0,male,reader
1108,0,13.0,19.0,male,non_reader
1109,0,259.0,578.0,female,reader
1110,0,111.0,130.0,unknown,reader
1111,0,22.0,20.0,male,non_reader
1112,0,8.0,17.0,male,non_reader
1113,0,2.0,17.0,unknown,non_reader
1114,0,113.0,45.0,male,non_reader
1115,0,2285.0,3496.0,male,contributor
1116,0,3.0,58.0,male,non_reader
1117,0,4554.0,19894.0,female,contributor
1118,0,86.0,186.0,male,non_reader
1119,0,34.0,87.0,male,non_reader
1120,0,378.0,1210.0,unknown,reader
1121,0,15.0,13.0,unknown,non_reader
1122,0,27.0,42.0,female,non_reader
1123,0,225.0,1059.0,male,non_reader
1124,0,653.0,221.0,male,non_reader
1125,0,110.0,12.0,female,non_reader
1126,0,10.0,21.0,female,non_reader
1127,0,11.0,10.0,male,non_reader
1128,0,2174.0,4029.0,female,contributor
1129,0,25.0,11.0,male,non_reader
1130,0,231.0,162.0,female,non_reader
1131,0,10.0,6.0,male,non_reader
1132,0,41.0,34.0,male,non_reader
1133,0,15.0,17.0,unknown,non_reader
1135,0,18.0,5.0,male,non_reader
1136,0,20.0,141.0,female,non_reader
1137,0,36.0,44.0,male,non_reader
1138,0,405.0,617.0,female,non_reader
1139,0,33.0,17.0,male,non_reader
1140,0,210.0,148.0,female,reader
1141,0,9.0,15.0,male,non_reader
1142,0,2700.0,3059.0,male,reader
1143,0,8.0,18.0,female,non_reader
1144,0,32.0,55.0,female,non_reader
1145,0,6.0,23.0,male,non_reader
1146,0,1.0,7.0,male,new_user
1147,0,4368.0,6516.0,male,reader
1148,0,91.0,105.0,male,non_reader
1149,0,367.0,81.0,female,reader
1150,0,53.0,89.0,female,non_reader
1151,0,1.0,5.0,female,non_reader
1152,0,47.0,20.0,male,non_reader
1153,0,90.0,28.0,unknown,non_reader
1154,0,36.0,39.0,male,non_reader
1155,0,64.0,15.0,male,non_reader
1156,0,15.0,4.0,male,new_user
1158,0,282.0,186.0,female,non_reader
1159,0,146.0,722.0,female,reader
1160,0,18.0,9.0,unknown,non_reader
1161,0,5767.0,1437.0,female,reader
1162,0,2.0,11.0,female,non_reader
1163,0,115.0,138.0,male,non_reader
1164,0,37.0,18.0,male,non_reader
1165,0,21.0,26.0,female,non_reader
1166,0,162.0,57.0,male,non_reader
1167,0,8776.0,11820.0,male,contributor
1168,0,1.0,4.0,male,new_user
1169,0,6752.0,2073.0,female,reader
1170,0,16.0,2.0,male,new_user
1171,0,52.0,222.0,female,non_reader
1172,0,191.0,699.0,male,reader
1173,0,20.0,56.0,male,non_reader
1174,0,5.0,36.0,male,non_reader
1175,0,176.0,221.0,male,non_reader
1176,0,19.0,20.0,male,non_reader
1177,0,2477.0,1237.0,female,contributor
1178,0,883.0,913.0,female,reader
1179,0,389.0,39.0,male,non_reader
1181,0,61.0,42.0,female,non_reader
1182,0,151.0,27.0,male,non_reader
1183,0,339.0,831.0,male,non_reader
1184,0,3.0,28.0,unknown,non_reader
1185,0,37.0,627.0,male,non_reader
1186,0,255.0,186.0,male,non_reader
1187,0,134.0,885.0,female,non_reader
1188,0,1190.0,804.0,male,reader
1189,0,54.0,27.0,male,non_reader
1190,0,5.0,43.0,male,non_reader
1191,0,30.0,23.0,male,non_reader
1193,0,3.0,50.0,female,non_reader
1194,0,156.0,238.0,female,non_reader
1195,0,17.0,67.0,male,non_reader
1196,0,78.0,155.0,male,non_reader
1198,0,8.0,17.0,female,non_reader
1199,0,19.0,39.0,unknown,non_reader
1200,0,21.0,29.0,male,non_reader
1201,0,3.0,100.0,male,non_reader
1202,0,1131.0,411.0,unknown,reader
1203,0,58.0,56.0,male,non_reader
1204,0,60.0,229.0,female,non_reader
1206,0,1591.0,1909.0,male,reader
1207,0,72.0,233.0,male,reader
1208,0,24.0,5.0,male,non_reader
1209,0,14.0,14.0,unknown,non_reader
1211,0,5.0,10.0,male,non_reader
1212,0,1.0,5.0,male,non_reader
1213,0,7.0,43.0,male,non_reader
1214,0,20.0,32.0,male,non_reader
1215,0,25.0,33.0,male,non_reader
1216,0,253.0,208.0,unknown,non_reader
1217,0,3.0,12.0,male,non_reader
1218,0,23.0,27.0,unknown,non_reader
1219,0,120583.0,223414.0,male,reader
1220,0,4.0,24.0,unknown,non_reader
1221,0,368.0,188.0,female,reader
1222,0,16.0,19.0,unknown,non_reader
1223,0,71.0,69.0,male,non_reader
1224,0,122.0,66.0,unknown,non_reader
1225,0,2473.0,1848.0,female,reader
1226,0,67.0,185.0,male,non_reader
1227,0,42.0,12.0,female,non_reader
1229,0,10707.0,13778.0,female,reader
1230,0,11.0,13.0,unknown,non_reader
1231,0,61.0,112.0,female,reader
1233,0,298.0,86.0,male,non_reader
1234,0,71.0,137.0,male,non_reader
1235,0,9.0,3.0,male,non_reader
1236,0,11.0,13.0,unknown,non_reader
1237,0,3.0,8.0,female,non_reader
1239,0,16.0,77.0,female,non_reader
1240,0,198.0,230.0,male,non_reader
1241,0,730.0,995.0,male,reader
1242,0,153.0,272.0,female,non_reader
1243,0,22.0,20.0,male,non_reader
1244,0,106.0,105.0,male,non_reader
1245,0,1.0,1.0,male,new_user
1246,0,9.0,59.0,male,non_reader
1247,0,94.0,703.0,female,reader
1248,0,41.0,107.0,male,non_reader
1249,0,815.0,669.0,unknown,reader
1250,0,26.0,37.0,male,non_reader
1251,0,15.0,25.0,male,non_reader
1252,0,3280.0,2773.0,female,reader
1253,0,658.0,354.0,male,reader
1254,0,158.0,105.0,female,non_reader
1255,0,2397.0,10179.0,unknown,reader
1256,0,790.0,1163.0,male,reader
1257,0,4.0,11.0,male,non_reader
1258,0,18.0,7.0,male,new_user
1259,0,49.0,34.0,male,non_reader
1260,0,1258.0,738.0,male,reader
1261,0,194.0,398.0,unknown,non_reader
1263,0,133.0,53.0,male,non_reader
1264,0,65.0,71.0,female,non_reader
1265,0,3866.0,5102.0,male,contributor
1267,0,2.0,14.0,female,non_reader
1268,0,8.0,14.0,female,non_reader
1269,0,41.0,2.0,female,new_user
1270,0,58.0,82.0,male,non_reader
1271,0,615.0,950.0,female,reader
1272,0,2574.0,4410.0,male,reader
1273,0,513.0,232.0,male,non_reader
1274,0,69.0,135.0,male,non_reader
1275,0,403.0,215.0,male,non_reader
1276,0,172.0,39.0,female,non_reader
1277,0,322.0,2199.0,male,reader
1278,0,5.0,33.0,male,non_reader
1279,0,4.0,2.0,unknown,non_reader
1280,0,69.0,43.0,female,non_reader
1281,0,24.0,3.0,female,new_user
1283,0,229.0,443.0,male,non_reader
1285,0,3767.0,3126.0,female,reader
1286,0,66.0,28.0,female,non_reader
1287,0,19.0,45.0,male,non_reader
1288,0,131.0,187.0,unknown,non_reader
1289,0,59.0,217.0,male,non_reader
1290,0,36.0,15.0,unknown,non_reader
1291,0,148.0,275.0,male,non_reader
1293,0,626.0,584.0,female,reader
1294,0,62.0,93.0,male,non_reader
1295,0,6485.0,6793.0,male,reader
1296,0,4.0,7.0,female,non_reader
1297,0,5.0,6.0,male,non_reader
1298,0,65.0,33.0,male,non_reader
1299,0,719.0,1350.0,female,contributor
1301,0,152.0,112.0,male,non_reader
1303,0,7.0,5.0,female,new_user
1304,0,26.0,43.0,female,non_reader
1305,0,187.0,68.0,male,non_reader
1306,0,2.0,10.0,unknown,new_user
1307,0,32.0,78.0,unknown,non_reader
1308,0,1396.0,104470.0,female,non_reader
1309,0,11.0,16.0,unknown,non_reader
1310,0,22.0,27.0,male,non_reader
1311,0,5.0,71.0,male,non_reader
1312,0,30.0,55.0,unknown,non_reader
1313,0,3901.0,5323.0,male,reader
1314,0,129.0,149.0,female,non_reader
1315,0,40.0,86.0,male,non_reader
1316,0,18.0,40.0,male,non_reader
1318,0,115.0,192.0,male,reader
1319,0,54.0,73.0,male,non_reader
1320,0,3.0,5.0,female,new_user
1321,0,240.0,91.0,female,non_reader
1322,0,14.0,14.0,male,non_reader
1323,0,48.0,47.0,male,non_reader
1324,0,24.0,5.0,male,non_reader
1325,0,76.0,231.0,female,contributor
1326,0,60.0,34.0,unknown,non_reader
1327,0,72.0,89.0,unknown,non_reader
1328,0,2213.0,1604.0,male,reader
1329,0,514.0,850.0,male,reader
1330,0,938.0,91.0,female,non_reader
1331,0,8.0,58.0,female,non_reader
1332,0,23.0,4.0,male,new_user
1333,0,3172.0,3526.0,male,reader
1334,0,6847.0,8608.0,unknown,contributor
1335,0,1590.0,1430.0,male,reader
1337,0,101.0,15.0,female,non_reader
1338,0,2455.0,714.0,male,reader
1339,0,178.0,16.0,male,non_reader
1341,0,47.0,68.0,female,non_reader
1342,0,30.0,72.0,male,non_reader
1343,0,1938.0,1642.0,male,reader
1344,0,8.0,53.0,male,non_reader
1345,0,33.0,27.0,female,non_reader
1346,0,31.0,9.0,unknown,non_reader
1347,0,4.0,20.0,male,non_reader
1349,0,124.0,269.0,unknown,non_reader
1350,0,10.0,30.0,female,non_reader
1351,0,41.0,59.0,male,non_reader
1352,0,15.0,15.0,unknown,non_reader
1353,0,1425.0,150.0,male,non_reader
1354,0,9.0,15.0,male,non_reader
1355,0,396.0,539.0,male,reader
1356,0,4.0,19.0,male,non_reader
1357,0,47.0,137.0,female,non_reader
1358,0,146.0,336.0,unknown,non_reader
1359,0,178.0,7.0,male,non_reader
1360,0,5.0,18.0,female,non_reader
1361,0,22.0,48.0,male,non_reader
1362,0,89.0,275.0,unknown,non_reader
1363,0,33.0,44.0,male,non_reader
1364,0,24.0,362.0,male,non_reader
1365,0,116.0,157.0,unknown,non_reader
1366,0,15.0,18.0,male,non_reader
1368,0,40.0,21.0,male,non_reader
1369,0,21.0,10.0,male,non_reader
1370,0,22.0,11.0,female,non_reader
1371,0,17.0,62.0,male,non_reader
1372,0,98.0,23.0,male,non_reader
1373,0,33.0,193.0,unknown,reader
1374,0,50.0,19.0,female,non_reader
1375,0,6275.0,5388.0,male,contributor
1376,0,3.0,9.0,unknown,non_reader
1377,0,14.0,20.0,male,non_reader
1378,0,219.0,348.0,male,non_reader
1379,0,12.0,35.0,male,non_reader
1380,0,141.0,304.0,female,non_reader
1381,0,4.0,,unknown,new_user
1382,0,241.0,151.0,unknown,reader
1383,0,345.0,214.0,male,non_reader
1384,0,37.0,101.0,unknown,non_reader
1385,0,14.0,63.0,male,non_reader
1386,0,66.0,102.0,male,non_reader
1387,0,63.0,12.0,unknown,non_reader
1388,0,32.0,62.0,male,non_reader
1389,0,2609.0,3998.0,male,contributor
1390,0,288.0,641.0,male,reader
1391,0,33.0,54.0,male,non_reader
1392,0,3.0,12.0,male,non_reader
1393,0,14.0,81.0,male,non_reader
1394,0,694.0,2325.0,female,non_reader
1395,0,24.0,14.0,male,non_reader
1396,0,391.0,110.0,male,non_reader
1397,0,20.0,30.0,female,non_reader
1398,0,1693.0,4884.0,female,reader
1399,0,12.0,11.0,male,non_reader
1400,0,5.0,6.0,male,new_user
1401,0,32.0,2.0,male,non_reader
1402,0,17.0,6.0,female,non_reader
1403,0,39.0,131.0,female,non_reader
1404,0,2.0,9.0,female,non_reader
1405,0,28.0,34.0,female,non_reader
1406,0,1.0,12.0,female,non_reader
1407,0,8.0,10.0,female,non_reader
1408,0,30.0,63.0,male,non_reader
1409,0,21.0,21.0,female,non_reader
